total_rate,total_distance,total_rpm,min_route,Vehicle Type,Pickup City,Pickup State,Pickup ZIP,Delivery City,Delivery State,Delivery ZIP,Rate,Payment Method,Distance,Veh_qty,Vehicle Info,Vehicle Condition,Trailer Type,Pick-Up Date,Order ID,Additional Info,Company Name,Phone,Email,Rating,Pickup metro area,Delivery metro area,P_lat,P_lon,D_lat,D_lon,Time,RPM,Vehicle Type-2,Pickup City-2,Pickup State-2,Pickup ZIP-2,Delivery City-2,Delivery State-2,Delivery ZIP-2,Rate-2,Payment Method-2,Distance-2,Veh_qty-2,Vehicle Info-2,Vehicle Condition-2,Trailer Type-2,Pick-Up Date-2,Order ID-2,Additional Info-2,Company Name-2,Phone-2,Email-2,Rating-2,Pickup metro area-2,Delivery metro area-2,P_lat-2,P_lon-2,D_lat-2,D_lon-2,Time-2,RPM-2
2050.0,1314.337495670019,1.5597211574299317,2.0,MOTORCYCLE,Louisville,KY,40272,Jacksonville,FL,32219,400.0,COD/COP,751.0,1.0,2006 honda gl1800,Inop,OPEN,2023-02-14,67857562,For dispatch text/ call 904 900 8127,Import & Export American Auto Parts LLC,(904) 662-9201,americanautopartjax@gmail.com,98.4,Louisville/Jefferson County,Jacksonville,38.067964,-85.865368,30.429535,-81.820625,02_14_2023_14_00,0.53,CAR,batavia,OH,45103,stuart,FL,34997,1650.0,COD/COP,1047.0,1.0,2022 porsche 992,Runs,ENCLOSED,2023-02-16,29465427,call or text dan 224-707-4058 2 extra sets of wheels lif,Guardian Auto Transport LLC,(224) 707-4076,dispatch@guardianautotransport.com,100.0,Cincinnati - Middletown,Port St. Lucie,39.095573,-84.152305,27.108353,-80.233605,02_14_2023_14_00,1.58
14400.0,3021.59926346114,4.765688214890973,0.0,MOTORCYCLE,Beloit,WI,53511,Long Beach,MS,39560,400.0,COD/COP,971.0,1.0,1975 honda cb350t,Runs,ENCLOSED,2023-02-28,11351822,Call or text 305.359.5235,Nationwide Transport Services LLC,(754) 732-0333,central@nationwidetransportservices.com,100.0,Janesville,Gulfport - Biloxi,42.558546,-89.098596,30.380193,-89.178233,02_14_2023_14_00,0.41,CAR,Hamilton,OH,45011,Phoenix,AZ,85054,14000.0,FIVE_BUSINESS_DAYS,1857.0,1.0,2018 porsche 911,Runs,ENCLOSED,2023-02-16,Not specified,Not specified,Porsche North Scottsdale,(480) 538-3831,dzoloto@penskeautomotive.com,94.4,Cincinnati - Middletown,Phoenix - Mesa - Glendale,39.426896,-84.497486,33.683424,-111.95136,02_14_2023_14_00,7.54
14300.0,3283.371479482548,4.3552793490956585,2.0,MOTORCYCLE,Boardman,OH,44512,Irvington,NJ,7111,300.0,COD/COP,393.0,1.0,1994 harley davidson fatboy,Runs,OPEN,2023-02-14,Cash on Delivery,Not specified,Marpol Transportation LLC,(908) 425-7009,marpolusa@gmail.com,100.0,Youngstown - Warren - Boardman,New York - Northern New Jersey - Long Island,41.024497,-80.669852,40.725853,-74.232236,02_14_2023_14_00,0.76,CAR,Hamilton,OH,45011,Phoenix,AZ,85054,14000.0,FIVE_BUSINESS_DAYS,1857.0,1.0,2018 porsche 911,Runs,ENCLOSED,2023-02-16,Not specified,Not specified,Porsche North Scottsdale,(480) 538-3831,dzoloto@penskeautomotive.com,94.4,Cincinnati - Middletown,Phoenix - Mesa - Glendale,39.426896,-84.497486,33.683424,-111.95136,02_14_2023_14_00,7.54
14500.0,3569.076101714404,4.062676050262681,0.0,MOTORCYCLE,Black River,MI,48721,Providence Forge,VA,23140,500.0,FIVE_BUSINESS_DAYS,863.0,1.0,2011 harley-davidson road glide ultra,Runs,OPEN,2023-02-14,WA1043,Not specified,Cars Hauler,(844) 777-0105,carshaulerllc@gmail.com,100.0,Not specified,Richmond,44.807888,-83.349064,37.432286,-77.02211,02_14_2023_14_00,0.58,CAR,Hamilton,OH,45011,Phoenix,AZ,85054,14000.0,FIVE_BUSINESS_DAYS,1857.0,1.0,2018 porsche 911,Runs,ENCLOSED,2023-02-16,Not specified,Not specified,Porsche North Scottsdale,(480) 538-3831,dzoloto@penskeautomotive.com,94.4,Cincinnati - Middletown,Phoenix - Mesa - Glendale,39.426896,-84.497486,33.683424,-111.95136,02_14_2023_14_00,7.54
14325.0,3336.176281637798,4.293837852287457,2.0,MOTORCYCLE,East Pittsburgh,PA,15112,Katonah,NY,10536,325.0,TWO_BUSINESS_DAYS,403.0,1.0,1972 honda cb,Runs,ENCLOSED,2023-02-15,29490331-k,tinyurl.com/2mxt2r49,TCI Logistics Inc,(312) 224-8620,kalotranscargo@gmail.com,100.0,Pittsburgh,New York - Northern New Jersey - Long Island,40.408774,-79.839649,41.267512,-73.68948,02_14_2023_14_00,0.81,CAR,Hamilton,OH,45011,Phoenix,AZ,85054,14000.0,FIVE_BUSINESS_DAYS,1857.0,1.0,2018 porsche 911,Runs,ENCLOSED,2023-02-16,Not specified,Not specified,Porsche North Scottsdale,(480) 538-3831,dzoloto@penskeautomotive.com,94.4,Cincinnati - Middletown,Phoenix - Mesa - Glendale,39.426896,-84.497486,33.683424,-111.95136,02_14_2023_14_00,7.54
14358.0,2129.0706871885745,6.743787365256367,2.0,MOTORCYCLE,Smiths Grove,KY,42171,Blue Springs,MO,64015,358.0,COD/COP,532.0,1.0,2012 suzuki hayabusa,Runs,OPEN,2023-02-14,SM-000386,Book on super-lb.com/rpD2k6,Loadmaster Group  Inc,(740) 400-0044,dispatch@loadmg.com,100.0,Bowling Green,Kansas City,37.037314,-86.168596,39.014966,-94.312062,02_14_2023_14_00,0.67,CAR,Hamilton,OH,45011,Phoenix,AZ,85054,14000.0,FIVE_BUSINESS_DAYS,1857.0,1.0,2018 porsche 911,Runs,ENCLOSED,2023-02-16,Not specified,Not specified,Porsche North Scottsdale,(480) 538-3831,dzoloto@penskeautomotive.com,94.4,Cincinnati - Middletown,Phoenix - Mesa - Glendale,39.426896,-84.497486,33.683424,-111.95136,02_14_2023_14_00,7.54
14400.0,3733.4973751291327,3.8569733826321326,0.0,MOTORCYCLE,Earlington,KY,42410,Newark,NJ,7114,400.0,TWO_BUSINESS_DAYS,890.0,1.0,2005 harley-davidson fxdl,Runs,OPEN,2023-02-14,304121,Copart - KY - EARLINGTON // call/txt 917 362 6729 Anton,Wandel Inc,see listing,info@ahh-logistics.com,100.0,Not specified,New York - Northern New Jersey - Long Island,37.263854,-87.514704,40.697442,-74.166362,02_14_2023_14_00,0.45,CAR,Hamilton,OH,45011,Phoenix,AZ,85054,14000.0,FIVE_BUSINESS_DAYS,1857.0,1.0,2018 porsche 911,Runs,ENCLOSED,2023-02-16,Not specified,Not specified,Porsche North Scottsdale,(480) 538-3831,dzoloto@penskeautomotive.com,94.4,Cincinnati - Middletown,Phoenix - Mesa - Glendale,39.426896,-84.497486,33.683424,-111.95136,02_14_2023_14_00,7.54
4180.0,2285.3470760741016,1.8290438436076153,2.0,MOTORCYCLE,Fort Wayne,IN,46803,Cartersville,GA,30121,2880.0,IMMEDIATELY,621.0,1.0,2005 honda cbr600,Runs,OPEN,2023-02-19,CBR600. MOTORCYCLE. CALL OR TEXT 4045784294 COD,Not specified,Black Stone Auto Export,404-671-2578,blackstoneautoexport@gmail.com,100.0,Fort Wayne,Atlanta - Sandy Springs - Marietta,41.07021,-85.084269,34.202164,-84.777662,02_19_2023_13_49,4.64,CAR,Clifford,MI,48727,Fort Morgan,CO,80701,1300.0,COD/COP,1229.0,1.0,1966 chevrolet nova,Runs,ENCLOSED,2023-02-19,11390361,Text Ethan (918)-894-6076 CASH ON DELIVERY - Pick up 2/17,ASAP Transport Solutions LLC,(800) 757-1178,billing@asaptransportsolutions.com,100.0,Detroit - Warren - Livonia,Not specified,43.354156,-83.184154,40.160307,-103.845153,02_19_2023_13_49,1.06
3330.0,1702.9176914784186,1.955467382048865,1.0,MOTORCYCLE,Fort Wayne,IN,46803,Cartersville,GA,30121,2880.0,IMMEDIATELY,621.0,1.0,2005 honda cbr600,Runs,OPEN,2023-02-19,CBR600. MOTORCYCLE. CALL OR TEXT 4045784294 COD,Not specified,Black Stone Auto Export,404-671-2578,blackstoneautoexport@gmail.com,100.0,Fort Wayne,Atlanta - Sandy Springs - Marietta,41.07021,-85.084269,34.202164,-84.777662,02_19_2023_13_49,4.64,SUV,Johnstown,PA,15904,Lakewood,NJ,08701,450.0,COD/COP,294.0,1.0,2023 toyota corolla cross,Runs,ENCLOSED,2023-02-18,T316510,Not specified,Laurel Toyota,(814) 659-1908,lauford@aol.com,100.0,Johnstown,New York - Northern New Jersey - Long Island,40.312314,-78.85568,40.072114,-74.204978,02_19_2023_13_49,1.53
5080.0,2326.2228611615337,2.183797642442326,2.0,MOTORCYCLE,Fort Wayne,IN,46803,Cartersville,GA,30121,2880.0,IMMEDIATELY,621.0,1.0,2005 honda cbr600,Runs,OPEN,2023-02-19,CBR600. MOTORCYCLE. CALL OR TEXT 4045784294 COD,Not specified,Black Stone Auto Export,404-671-2578,blackstoneautoexport@gmail.com,100.0,Fort Wayne,Atlanta - Sandy Springs - Marietta,41.07021,-85.084269,34.202164,-84.777662,02_19_2023_13_49,4.64,SUV,okemos,MI,48864,tijeras,NM,87059,2200.0,FIVE_BUSINESS_DAYS,1519.0,1.0,2023 porsche macan,Runs,ENCLOSED,2023-02-20,JAY 6424 ENCLOSED,Not specified,Pete's Auto Transport LLC,(517) 999-7383,pjdealer@aol.com,99.3,Lansing - East Lansing,Albuquerque,42.704994,-84.402071,35.005536,-106.312669,02_19_2023_13_49,1.45
4280.0,1748.3763371290945,2.447985544707117,2.0,MOTORCYCLE,Fort Wayne,IN,46803,Cartersville,GA,30121,2880.0,IMMEDIATELY,621.0,1.0,2005 honda cbr600,Runs,OPEN,2023-02-19,CBR600. MOTORCYCLE. CALL OR TEXT 4045784294 COD,Not specified,Black Stone Auto Export,404-671-2578,blackstoneautoexport@gmail.com,100.0,Fort Wayne,Atlanta - Sandy Springs - Marietta,41.07021,-85.084269,34.202164,-84.777662,02_19_2023_13_49,4.64,CAR,Lansing,MI,48915,Fulshear,TX,77441,1400.0,COD/COP,1306.0,1.0,1967 pontiac grand prix,Inop,ENCLOSED,2023-02-23,text 606 669 0699 to book,private - rolls/steers needs winch,"Scotts Dispatch 4-U Service, Inc.",(866) 314-1357,dispatch@scottsautocarrier.com,99.5,Lansing - East Lansing,Houston - Sugar Land - Baytown,42.738136,-84.568084,29.681924,-95.920287,02_19_2023_13_49,1.07
3380.0,1131.6063714998118,2.986904355725928,3.0,MOTORCYCLE,Fort Wayne,IN,46803,Cartersville,GA,30121,2880.0,IMMEDIATELY,621.0,1.0,2005 honda cbr600,Runs,OPEN,2023-02-19,CBR600. MOTORCYCLE. CALL OR TEXT 4045784294 COD,Not specified,Black Stone Auto Export,404-671-2578,blackstoneautoexport@gmail.com,100.0,Fort Wayne,Atlanta - Sandy Springs - Marietta,41.07021,-85.084269,34.202164,-84.777662,02_19_2023_13_49,4.64,CAR,batavia,OH,45103,coldwater,MI,49036,500.0,TWO_BUSINESS_DAYS,256.0,1.0,2022 lucid air,Runs,ENCLOSED,2023-02-21,ula6115230,Please call/text for more info and dispatch: (708) 441-3342,Usko Logistics Inc,(708) 441-3342,alice@uskologistics.com,100.0,Cincinnati - Middletown,Not specified,39.095573,-84.152305,41.906472,-85.043035,02_19_2023_13_49,1.95
4180.0,1463.807634462194,2.8555664703413988,3.0,MOTORCYCLE,Fort Wayne,IN,46803,Cartersville,GA,30121,2880.0,IMMEDIATELY,621.0,1.0,2005 honda cbr600,Runs,OPEN,2023-02-19,CBR600. MOTORCYCLE. CALL OR TEXT 4045784294 COD,Not specified,Black Stone Auto Export,404-671-2578,blackstoneautoexport@gmail.com,100.0,Fort Wayne,Atlanta - Sandy Springs - Marietta,41.07021,-85.084269,34.202164,-84.777662,02_19_2023_13_49,4.64,CAR,Buffalo,NY,14218,Huntersville,NC,28078,1300.0,COD/COP,638.0,1.0,2016 dodge challenger,Runs,ENCLOSED,2023-02-23,10982131,Not specified,AmeriFreight,(770) 574-4436,dispatchfax@amerifreight.net,99.9,Buffalo - Niagara Falls,Charlotte - Gastonia - Rock Hill,42.81554,-78.817302,35.400197,-80.866352,02_19_2023_13_49,2.04
3580.0,810.943809497069,4.414609197424226,0.0,MOTORCYCLE,Fort Wayne,IN,46803,Cartersville,GA,30121,2880.0,IMMEDIATELY,621.0,1.0,2005 honda cbr600,Runs,OPEN,2023-02-19,CBR600. MOTORCYCLE. CALL OR TEXT 4045784294 COD,Not specified,Black Stone Auto Export,404-671-2578,blackstoneautoexport@gmail.com,100.0,Fort Wayne,Atlanta - Sandy Springs - Marietta,41.07021,-85.084269,34.202164,-84.777662,02_19_2023_13_49,4.64,CAR,Cincinnati,OH,45248,Kennesaw,GA,30144,700.0,COD/COP,452.0,1.0,1965 ford 500,Runs,ENCLOSED,2023-02-19,11424271,Call/Text 2394226473 Ready to go Private to Private,V LIONS LOGISTICS,(000) 000-0000,info@v-lionslogisticsllc.com,100.0,Cincinnati - Middletown,Atlanta - Sandy Springs - Marietta,39.171524,-84.662602,34.033302,-84.597721,02_19_2023_13_49,1.55
3680.0,1681.2325442390816,2.1888703098270987,0.0,MOTORCYCLE,Fort Wayne,IN,46803,Cartersville,GA,30121,2880.0,IMMEDIATELY,621.0,1.0,2005 honda cbr600,Runs,OPEN,2023-02-19,CBR600. MOTORCYCLE. CALL OR TEXT 4045784294 COD,Not specified,Black Stone Auto Export,404-671-2578,blackstoneautoexport@gmail.com,100.0,Fort Wayne,Atlanta - Sandy Springs - Marietta,41.07021,-85.084269,34.202164,-84.777662,02_19_2023_13_49,4.64,CAR,Cleves,OH,45002,Greenwood,WI,54437,800.0,COD/COP,596.0,1.0,1971 chevrolet camaro,Runs,ENCLOSED,2023-02-20,Not specified,Not specified,Auto Transport 4Less,(714) 343-0697,lndwms@att.net,96.4,Cincinnati - Middletown,Not specified,39.205838,-84.730945,44.776394,-90.658544,02_19_2023_13_49,1.34
4080.0,1558.0771030992805,2.6186123856670416,3.0,MOTORCYCLE,Fort Wayne,IN,46803,Cartersville,GA,30121,2880.0,IMMEDIATELY,621.0,1.0,2005 honda cbr600,Runs,OPEN,2023-02-19,CBR600. MOTORCYCLE. CALL OR TEXT 4045784294 COD,Not specified,Black Stone Auto Export,404-671-2578,blackstoneautoexport@gmail.com,100.0,Fort Wayne,Atlanta - Sandy Springs - Marietta,41.07021,-85.084269,34.202164,-84.777662,02_19_2023_13_49,4.64,CAR,augusta,WV,26704,saint louis,MO,63116,1200.0,COD/COP,742.0,1.0,1954 packard pacific,Runs,ENCLOSED,2023-02-22,30119,have contract down pmt 702-342-1058,American Auto Shipping,(702) 342-1058,dispatch@americanautoshipping.com,100.0,Winchester,St. Louis,39.315244,-78.600877,38.581532,-90.268444,02_19_2023_13_49,1.62
1650.0,955.8516205583131,1.7262093451661824,3.0,MOTORCYCLE,Caro,MI,48723,Providence Forge,VA,23140,500.0,COD/COP,738.0,1.0,2018 harley davidson ultra classic,Runs,OPEN,2023-02-17,SM-000411,Not specified,Loadmaster Group  Inc,(740) 400-0044,dispatch@loadmg.com,100.0,Not specified,Richmond,43.492277,-83.385072,37.432286,-77.02211,02_19_2023_13_49,0.68,PICKUP,Farmington,MI,48331,Baltimore,MD,21201,1150.0,TEN_BUSINESS_DAYS,536.0,1.0,2023 ford f-150,Runs,ENCLOSED,2023-02-17,11407858,Not specified,ShipYourCarNow LLC,(917) 933-5723,cdfdtest@shipyourcarnow.com,99.8,Detroit - Warren - Livonia,Baltimore - Towson,42.505411,-83.407504,39.295392,-76.623935,02_19_2023_13_49,2.15
1620.0,1037.69642971185,1.5611502108086133,2.0,MOTORCYCLE,Aberdeen,MD,21001,Clemmons,NC,27012,320.0,COD/COP,416.0,1.0,2013 can-am spyder,Runs,OPEN,2023-03-01,S207,Not specified,Cars Hauler,(844) 777-0105,carshaulerllc@gmail.com,100.0,Baltimore - Towson,Winston - Salem,39.498258,-76.198885,36.004018,-80.371445,02_19_2023_13_49,0.77,CAR,Buffalo,NY,14218,Huntersville,NC,28078,1300.0,COD/COP,638.0,1.0,2016 dodge challenger,Runs,ENCLOSED,2023-02-23,10982131,Not specified,AmeriFreight,(770) 574-4436,dispatchfax@amerifreight.net,99.9,Buffalo - Niagara Falls,Charlotte - Gastonia - Rock Hill,42.81554,-78.817302,35.400197,-80.866352,02_19_2023_13_49,2.04
